frame,time_s,proxy_left_clearance_m,proxy_right_clearance_m,proxy_gripper_center_clearance_m,proxy_finger_span_clearance_m,actual_left_finger_box_clearance_m,actual_right_finger_box_clearance_m,actual_any_finger_box_clearance_m,actual_left_tip_box_clearance_m,actual_right_tip_box_clearance_m,rope_com_xy_displacement_m,rope_mid_mean_displacement_m
99,3.3016500000000004,0.017509202992543577,-0.01198732894100249,-0.008482696900144221,-0.01198732894100249,0.042502179741859436,-0.0011692129774019122,-0.0011692129774019122,0.042502179741859436,0.006162918172776699,0.0030316943302750587,0.004967299290001392
100,3.3350000000000004,0.017296798115596174,-0.012034740710631014,-0.008451706210151316,-0.012034740710631014,0.04238570109009743,-0.0009207113180309534,-0.0009207113180309534,0.04238570109009743,0.005385467782616615,0.003098262008279562,0.005096925888210535
101,3.3683500000000004,0.017138685619458555,-0.0118950236979872,-0.008320261204615237,-0.0118950236979872,0.042135462164878845,-0.0015899615827947855,-0.0015899615827947855,0.042135462164878845,0.0040372759103775024,0.0032294588163495064,0.005209244322031736
102,3.4017000000000004,0.016917947268113492,-0.011581676492467524,-0.008122668081894518,-0.011581676492467524,0.041835151612758636,-0.001921067014336586,-0.001921067014336586,0.041835151612758636,0.00344816199503839,0.003468824550509453,0.005540056154131889
103,3.4350500000000004,0.016765225267037748,-0.011288155281916262,-0.007775994429364802,-0.011288155281916262,0.04159212112426758,-0.00207011797465384,-0.00207011797465384,0.04159212112426758,0.0025190699379891157,0.003929021768271923,0.006080001592636108
104,3.4684000000000004,0.01667816895805299,-0.01091269817389548,-0.007301703507080676,-0.01091269817389548,0.04140568897128105,-0.0023351500276476145,-0.0023351500276476145,0.04140568897128105,0.001504633342847228,0.004458059091120958,0.006559822708368301
105,3.5017500000000004,0.016568272894248365,-0.010464150870218875,-0.006664133111014964,-0.010464150870218875,0.041195549070835114,-0.0025199002120643854,-0.0025199002120643854,0.041195549070835114,0.0006301722023636103,0.005151011515408754,0.0072922129184007645
106,3.5351000000000004,0.016435477470979093,-0.009725464919582011,-0.006206218564882876,-0.009725464919582011,0.040872201323509216,-0.0022590153384953737,-0.0022590153384953737,0.040872201323509216,0.00015457067638635635,0.006273242644965649,0.008402475155889988
107,3.5684500000000003,0.016639478093013166,-0.00921894837357104,-0.005025171155110003,-0.00921894837357104,0.04095279425382614,-0.0022394799161702394,-0.0022394799161702394,0.04095279425382614,-0.00023676338605582714,0.007334088906645775,0.009132232517004013
108,3.6018000000000003,0.016786425894126294,-0.008988641614094378,-0.004051611239090563,-0.008988641614094378,0.04077024757862091,-0.0023519706446677446,-0.0023519706446677446,0.04077024757862091,-0.000613063108175993,0.008034652099013329,0.009555011987686157
109,3.6351500000000003,0.01665363792143762,-0.008753659615293147,-0.0031544309500604883,-0.008753661477938296,0.040362387895584106,-0.002376267919316888,-0.002376267919316888,0.040362387895584106,-0.0006915463600307703,0.008809379301965237,0.010026187635958195
110,3.6685000000000003,0.016695640569552778,-0.008096272537484767,-0.002111353391781451,-0.008096272537484767,0.04004596918821335,-0.002470568986609578,-0.002470568986609578,0.04004596918821335,-0.0009075927082449198,0.00971846841275692,0.010605420917272568
111,3.7018500000000003,0.016807976698502897,-0.00792476017214358,-0.001412563437595965,-0.00792476017214358,0.03974772244691849,-0.0027588338125497103,-0.0027588338125497103,0.03974772244691849,-0.001196583965793252,0.01054365374147892,0.011169391684234142
